tios_groupid,group_name,base,cow_id1,Education_count,Health_count,Security_count,Financial_count,Disaster_count,PublicServices_count,Religious_count,Total_Service_count,Religious,PublicServices,NatDisaster,FinancialJobsWelfareSubsidies,SecurityJustice,HealthEmergency,EducationYouthRecreation,service_coverage,PctEducationYouthRecreation,pctHealthEmergency,pctFinancialJobsWelfareSubsidies,pctSecurityJustice,pctNatDisaster,pctPublicServices,pctReligious,pctMadrassas,pctTunnels,pctUncertain,service_involvement,top_services,logtotal,logservice_coverage,Total_Service_Normalized,Education_Normalized,Health_Normalized,Security_Normalized,Financial_Normalized,Disaster_Normalized,Public_Normalized,Religious_Normalized,Total_Service_Rank,Total_Service_Percentile,Education_count_rank,Education_count_percentile,Health_count_rank,Health_count_percentile,Security_count_rank,Security_count_percentile,Financial_count_rank,Financial_count_percentile,Disaster_count_rank,Disaster_count_percentile,PublicServices_count_rank,PublicServices_count_percentile,Religious_count_rank,Religious_count_percentile,Total_Service_count_rank,Total_Service_count_percentile,PC_TotalServiceCount,RANK_PC_TSC,Norm_RANK_PC_TSC,PC_Education_count,RANK_PC_Education_count,Norm_RANK_PC_Education_count,PC_Health_count,RANK_PC_Health_count,Norm_RANK_PC_Health_count,PC_Security_count,PC_Financial_count,RANK_PC_Financial_count,Norm_RANK_PC_Financial_count,PC_Disaster_count,RANK_PC_Disaster_count,Norm_RANK_PC_Disaster_count,PC_PublicServices_count,RANK_PC_PublicServices_count,Norm_RANK_PC_PublicServ_count,PC_Religious_count,RANK_PC_Religious_count,Norm_RANK_PC_Religious_count,RANK_PC_Security_count,Norm_RANK_PC_Security_count,TotalNewsCoverage,year
47,Kayin National Union (KNU),"Burma (myanmar), Thailand",775,26,0,19,12,6,158,5,300,1,1,1,1,1,0,1,7,.086666666,0,.039999999,.063333333,.02,.52666664,.016666668,0,0,.24666667,6.3829789,1,10.556984,1.9459101,.01170412,.0037453184,0,.0045684059,.0050335568,.001631765,.020968812,.0012926577,148.5,.62309647,164,.58375633,29.5,.92512691,151,.61675125,128,.67512691,152,.61421317,180.5,.54187816,121,.69289339,148.5,.62309647,.026502492,148.5,.37690356,.024100406,164,.41624364,0,29.5,.074873097,0,.012696263,128,.32487309,.010292125,152,.3857868,.03723833,178.5,.4530457,.0074393693,121,.30710658,151,.38324872,38445,47
330,Iparretarrak (IK),France,220,15,1,19,19,6,171,5,283,1,1,1,1,1,1,1,8,.053003535,.0035335689,.067137808,.067137808,.021201413,.6042403,.017667845,0,0,.16607773,8.575758,1,10.57467,2.0794415,.011040886,.0021607606,.00027472529,.0045684059,.0079697985,.001631765,.022694094,.0012926577,144,.63451779,139.5,.64593911,67,.82994926,151,.61675125,151,.61675125,152,.61421317,189,.52030456,121,.69289339,144,.63451779,.025000684,144,.36548224,.013904081,139.5,.35406092,.0015975462,67,.17005076,.0015975462,.020102417,151,.38324872,.010292125,152,.3857868,.040302243,187,.4746193,.0074393693,121,.30710658,151,.38324872,39131,33
65,Dima Halam Daoga (DHD),India,750,11,0,19,0,1,15,2,75,1,1,1,0,1,0,1,6,.14666666,0,0,.25333333,.013333334,.2,.026666667,0,0,.36000001,7.5,1,9.1906481,1.7917595,.00292603,.0015845578,0,.0045684059,0,.00027196083,.0019907099,.00051706308,76,.80710661,120,.69543147,29.5,.92512691,151,.61675125,20.5,.94796956,93,.76395941,65.5,.83375633,81,.79441625,76,.80710661,.006625623,76,.1928934,.010196325,120,.30456853,0,29.5,.074873097,0,0,20.5,.052030455,.0017153542,93,.23604061,.0035352844,65.5,.16624366,.0029757477,81,.20558375,151,.38324872,9805,10
430,Fedayeen Khalq (People's Commandos),Iran,630,8,43,19,19,2,24,12,140,1,1,1,1,1,1,1,9,.057142857,.30714285,.13571429,.13571429,.014285714,.17142858,.085714288,0,.0071428572,.085714288,12.727273,1,9.8631344,2.1972246,.0054619224,.0011524056,.011813187,.0045684059,.0079697985,.00054392166,.003185136,.0031023785,106,.73096448,108,.72588831,217,.44923857,151,.61675125,151,.61675125,114,.71065992,78.5,.8007614,156.5,.60279191,106,.73096448,.01236783,106,.26903552,.0074155093,108,.27411169,.068694487,215,.54568529,.068694487,.020102417,151,.38324872,.0034307083,114,.28934011,.0056564552,78.5,.19923858,.017854486,156.5,.39720812,151,.38324872,19209,11
411,Communist Combatant Cells,Belgium,211,12,36,20,36,1,81,12,285,1,1,1,1,1,1,1,9,.042105265,.12631579,.12631579,.070175439,.003508772,.28421053,.042105265,0,.059649121,.24561404,285,1,10.47664,2.1972246,.011118914,.0017286085,.0098901102,.0048088483,.015100671,.00027196083,.010749834,.0031023785,145,.6319797,126.5,.67893404,206,.47715735,155,.60659897,181.5,.53934008,93,.76395941,135.5,.65609139,156.5,.60279191,145,.6319797,.025177367,145,.3680203,.011123264,126.5,.32106599,.057511661,205,.52030456,.057511661,.038088787,180.5,.45812184,.0017153542,93,.23604061,.019090537,135.5,.34390864,.017854486,156.5,.39720812,155,.39340103,35477,1
356,Popular Forces of April 25,Portugal,235,46,4,20,3,5,74,11,217,1,1,1,1,1,1,1,8,.21198156,.01843318,.013824885,.092165902,.023041476,.34101382,.050691243,0,0,.24884793,43.400002,1,10.108915,2.0794415,.0084659802,.0066263326,.0010989011,.0048088483,.0012583892,.0013598042,.0098208357,.002843847,132,.66497463,188,.52284265,101,.74365485,155,.60659897,69.5,.82360405,146.5,.62817258,129,.67258883,150,.61928934,132,.66497463,.019170137,132,.33502537,.042639181,187,.4746193,.0063901846,101,.25634518,.0063901846,.0031740658,69.5,.17639594,.0085767703,146.5,.37182742,.017440736,129,.32741117,.016366612,150,.38071066,155,.39340103,24561,5
376,Divine Wrath Brigades,Iraq,645,0,2,20,0,0,18,13,55,1,1,0,0,1,1,0,5,0,.036363635,0,.36363637,0,.32727271,.23636363,0,0,.036363635,27.5,1,8.50208,1.6094379,.0021457553,0,.00054945057,.0048088483,0,0,.0023888519,.0033609101,65,.83502537,19,.95177662,81,.79441625,155,.60659897,20.5,.94796956,41,.89593911,69.5,.82360405,162.5,.58756346,65,.83502537,.0048587904,65,.16497461,0,19,.04822335,.0031950923,81,.20558375,.0031950923,0,20.5,.052030455,0,41,.10406091,.0042423415,69.5,.17639594,.019342359,162.5,.41243654,155,.39340103,4925,2
203,Morazanist Front for the Liberation of Honduras (FMLH),"Honduras, Nicaragua",91,6,5,22,0,8,12,10,81,1,1,1,0,1,1,1,7,.074074075,.061728396,0,.27160493,.098765433,.14814815,.12345679,0,0,.22222222,6.75,1,9.1939058,1.9459101,.0031601123,.00086430425,.0013736264,.0052897329,0,.0021756866,.001592568,.0025853154,81,.79441625,95.5,.7576142,108.5,.72461927,157,.60152286,20.5,.94796956,159,.59644669,60,.84771574,145,.6319797,81,.79441625,.0071556731,81,.20558375,.0055616321,95.5,.24238579,.0079877311,108.5,.2753807,.0079877311,0,20.5,.052030455,.013722833,159,.40355331,.0028282276,60,.15228426,.014878739,145,.3680203,157,.39847717,9837,12
268,First of October Antifascist Resistance Group (GRAPO),Spain,230,18,43,23,44,0,169,73,417,1,1,0,1,1,1,1,9,.043165468,.1031175,.10551558,.055155877,0,.40527579,.17505996,.0095923264,.0023980816,.10071942,13.451612,1,10.395895,2.1972246,.016268726,.0025929126,.011813187,.0055301758,.018456375,0,.022428665,.018872803,168,.57360405,148,.62436551,217,.44923857,160,.59390861,192.5,.51142132,41,.89593911,188,.52284265,244,.38071066,168,.57360405,.036838464,167,.42385787,.016684897,148,.37563452,.068694487,215,.54568529,.068694487,.046552964,191.5,.48604062,0,41,.10406091,.039830871,186,.47208121,.10861479,242,.61421317,160,.40609136,32725,31
113,People's Revolutionary Army (Argentina),n/a,,43,281,23,93,12,403,44,1047,1,1,1,1,1,1,1,10,.041069724,.26838586,.088825218,.021967527,.011461318,.38490927,.042024832,.020057306,.0066857687,.11461318,130.875,1,12.193084,2.3025851,.04084738,.0061941803,.077197805,.0055301758,.039010067,.0032635301,.053483743,.011375388,212,.46192893,185,.53045684,338,.14213198,160,.59390861,235,.40355331,178.5,.54695433,218,.44670051,220.5,.44035533,212,.46192893,.092493698,210,.53299493,.039858364,184,.46700507,.44891047,336,.85279191,.44891047,.09839604,233,.59137058,.02058425,178.5,.4530457,.094981313,216,.54822338,.065466449,218.5,.55456853,160,.40609136,197419,8
244,Eastern Turkistan Islamic Movement (ETIM),China,204,13,88,23,74,5,266,16,522,1,1,1,1,1,1,1,9,.024904214,.16858238,.14176245,.044061303,.0095785437,.50957853,.03065134,0,.01532567,.055555556,32.625,1,10.918012,2.1972246,.020365169,.0018726592,.024175825,.0055301758,.031040268,.0013598042,.035301924,.0041365046,184,.53299493,130.5,.6687817,253,.35786802,160,.59390861,219.5,.44289342,146.5,.62817258,202,.48730963,172,.56345177,184,.53299493,.046114337,182,.46192893,.012050203,130.5,.33121827,.14058407,251,.63705581,.14058407,.078293622,217.5,.55203044,.0085767703,146.5,.37182742,.062692381,200,.5076142,.023805982,171.5,.43527919,160,.40609136,55161,16
351,Revolutionary People's Struggle,Greece,350,68,13,23,17,83,118,33,437,1,1,1,1,1,1,1,8,.1556064,.029748283,.038901601,.052631579,.18993135,.27002287,.075514875,0,0,.18764302,21.85,1,10.729919,2.0794415,.017049002,.0097954478,.0035714286,.0055301758,.0071308725,.02257275,.015660252,.0085315406,171,.56598985,203.5,.48350254,154,.60913706,160,.59390861,145,.6319797,288.5,.26776651,159,.59644669,207,.4746193,171,.56598985,.038605299,170,.43147209,.06303183,201.5,.51142132,.0207681,154,.39086294,.0207681,.017986372,145,.3680203,.1423744,286.5,.72715735,.027810905,158,.40101522,.049099836,205,.52030456,160,.40609136,45703,20
119,de Fes,"France, Morocco",220,29,34,23,54,7,134,12,367,1,1,1,1,1,1,1,9,.079019077,.092643052,.14713897,.062670298,.01907357,.36512262,.032697547,0,.0081743868,.19346049,367,1,11.551482,2.1972246,.01431804,.0041774707,.0093406597,.0055301758,.022651007,.0019037259,.017783675,.0031023785,159,.59644669,171,.56598985,201.5,.48857868,160,.59390861,197.5,.49873096,156,.60406089,166,.57868022,156.5,.60279191,159,.59644669,.032421384,158,.40101522,.026881222,171,.43401015,.054316569,200.5,.50888324,.054316569,.057133183,195.5,.4961929,.012007479,156,.39593908,.031581875,165,.41878173,.017854486,156.5,.39720812,160,.40609136,103931,0
140,Croatian Freedom Fighters (CFF),United States,2,12,5,24,30,0,41,1,160,1,1,0,1,1,1,1,8,.075000003,.03125,.1875,.15000001,0,.25624999,.0062500001,0,.037500001,.25624999,40,1,10.238423,2.0794415,.0062421975,.0017286085,.0013736264,.0057706181,.012583893,0,.005441274,.00025853154,117,.70304567,126.5,.67893404,108.5,.72461927,164.5,.58248729,172,.56345177,41,.89593911,106.5,.72969544,64.5,.83629441,117,.70304567,.014134663,117,.2969543,.011123264,126.5,.32106599,.0079877311,108.5,.2753807,.0079877311,.031740658,172,.43654823,0,41,.10406091,.0096631106,106.5,.27030456,.0014878738,64.5,.16370559,164.5,.41751269,27957,4
340,Mujahideen Army,Iraq,645,94,12,24,28,91,126,15,439,1,1,1,1,1,1,1,10,.21412301,.027334852,.063781321,.054669704,.20728929,.28701594,.034168564,.0022779044,.0022779044,.10706151,219.5,1,11.141528,2.3025851,.01712703,.013540766,.0032967033,.0057706181,.011744967,.024748437,.016721964,.0038779732,173.5,.5596447,219,.44416243,151,.61675125,164.5,.58248729,169.5,.56979698,297.5,.24492386,164.5,.58248729,167.5,.57487309,173.5,.5596447,.038781982,172.5,.43781725,.087132238,217,.5507614,.019170554,151,.38324872,.019170554,.029624613,169.5,.43020305,.15609723,295.5,.75,.02969639,163.5,.41497463,.022318108,167.5,.42512691,164.5,.41751269,68977,2
74,Parbatya Chattagram Jana Sanghati Samity (PCJSS),Bangladesh,771,163,11,24,13,14,112,5,422,1,1,1,1,1,1,1,8,.38625592,.02606635,.030805686,.056872036,.033175357,.26540285,.011848342,0,0,.18957347,12.411765,1,10.919533,2.0794415,.016463796,.023480264,.0030219781,.0057706181,.0054530203,.0038074518,.014863968,.0012926577,170,.56852794,257,.34771574,147.5,.62563449,164.5,.58248729,132.5,.66370559,185,.53045684,155,.60659897,121,.69289339,170,.56852794,.037280172,169,.42893401,.15109101,255,.64720809,.017573008,147.5,.37436548,.017573008,.013754285,132.5,.33629441,.024014957,184.5,.46827412,.026396791,154,.39086294,.0074393693,121,.30710658,164.5,.41751269,55245,34
83,Achik National Volunteer Council (ANVC),"Bangladesh, Bhutan, Burma (Myanmar), India",771,23,6,24,2,0,37,0,110,0,1,0,1,1,1,1,6,.2090909,.054545455,.018181818,.21818182,0,.33636364,0,0,0,.16363636,10,1,9.6384144,1.7917595,.0042915107,.0033131663,.0016483517,.0057706181,.00083892618,0,.0049104178,0,93,.76395941,157,.60152286,116.5,.70431471,164.5,.58248729,56,.85786802,41,.89593911,98,.75126904,28,.92893404,93,.76395941,.0097175809,93,.23604061,.021319591,157,.39847717,.0095852772,116.5,.29568529,.0095852772,.0021160438,56,.14213198,0,41,.10406091,.0087203681,98,.24873096,0,28,.071065992,164.5,.41751269,15343,11
451,Liberation Army Fifth Battalion,n/a,,26,3,25,55,48,151,2,518,1,1,1,1,1,1,1,9,.050193049,.0057915058,.10617761,.048262548,.092664093,.29150578,.0038610038,0,.26254827,.13899614,,1,11.127131,2.1972246,.020209113,.0037453184,.00082417583,.0060110604,.023070469,.01305412,.020039814,.00051706308,183,.53553301,164,.58375633,91,.76903552,167.5,.57487309,199.5,.49365482,261,.33756346,177,.5507614,81,.79441625,183,.53553301,.045760971,181,.45939085,.024100406,164,.41624364,.0047926386,91,.23096447,.0047926386,.058191206,197.5,.50126904,.082336999,259,.65736043,.035588529,175,.44416243,.0029757477,81,.20558375,167.5,.42512691,67991,
159,Lebanese Armed Revolutionary Faction,Lebanon,660,62,20,25,169,58,1341,10,2062,1,1,1,1,1,1,1,9,.030067895,.0096993214,.081959262,.012124151,.028128032,.65033948,.0048496607,0,.0082444232,.17458779,412.39999,1,12.450168,2.1972246,.080446318,.0089311441,.0054945056,.0060110604,.070889264,.015773728,.17796947,.0025853154,237,.39847717,195.5,.50380713,179.5,.54441625,167.5,.57487309,267.5,.32106599,272.5,.30837563,276,.29949239,145,.6319797,237,.39847717,.18216047,235,.59644669,.057470199,193.5,.49111676,.031950925,179.5,.45558375,.031950925,.17880571,265.5,.67385787,.099490538,270.5,.68654823,.31605443,274,.69543147,.014878739,145,.3680203,167.5,.42512691,255293,5
295,Kangleipak Communist Party,India,750,0,8,26,30,0,5,12,156,1,1,0,1,1,1,0,7,0,.051282052,.1923077,.16666667,0,.032051284,.07692308,0,.12820514,.3525641,6,1,9.5555601,1.9459101,.0060861423,0,.0021978023,.0062515028,.012583893,0,.00066357001,.0031023785,116,.70558375,19,.95177662,133.5,.6611675,170,.56852794,172,.56345177,41,.89593911,36,.90862942,156.5,.60279191,116,.70558375,.013781296,116,.29441625,0,19,.04822335,.012780369,133.5,.3388325,.012780369,.031740658,172,.43654823,0,41,.10406091,.0011784282,36,.09137056,.017854486,156.5,.39720812,170,.43147209,14123,26
217,Peace Conquerors,"Australia, Belgium, Germany",900,15,4,26,11,5,86,15,189,1,1,1,1,1,1,1,8,.079365082,.021164021,.05820106,.13756613,.026455026,.45502645,.079365082,0,0,.14285715,189,1,10.275775,2.0794415,.0073735956,.0021607606,.0010989011,.0062515028,.0046140938,.0013598042,.011413404,.0038779732,126,.68020302,139.5,.64593911,101,.74365485,170,.56852794,122,.6903553,146.5,.62817258,141,.64213198,167.5,.57487309,126,.68020302,.01669657,126,.31979695,.013904081,139.5,.35406092,.0063901846,101,.25634518,.0063901846,.011638241,122,.30964467,.0085767703,146.5,.37182742,.020268964,141,.35786802,.022318108,167.5,.42512691,170,.43147209,29021,0
187,United Revolutionary Front,Venezuela,101,184,28,27,40,82,301,75,862,1,1,1,1,1,1,1,10,.21345708,.032482598,.046403714,.031322505,.095127612,.34918794,.087006964,.0011600928,.0011600928,.14269142,862,1,11.647745,2.3025851,.033629838,.026505331,.0076923077,.0064919451,.016778523,.022300789,.039946914,.019389866,203,.48477158,267.5,.32106599,191.5,.51395941,173,.56091368,189,.52030456,287,.2715736,206.5,.47588831,247,.37309644,203,.48477158,.076150492,201,.51015228,.17055672,265.5,.67385787,.044731293,190.5,.48350254,.044731293,.042320877,188,.47715735,.14065903,285,.72335023,.070941374,204.5,.51903552,.11159053,245,.62182742,173,.43908629,114433,1
308,Turkish Hezbollah,Turkey,640,67,20,27,99,221,805,14,1511,1,1,1,1,1,1,1,9,.044341497,.013236267,.065519527,.01786896,.14626075,.53275979,.0092653874,0,.0033090669,.16743878,65.695656,1,11.943467,2.1972246,.05894975,.0096513974,.0054945056,.0064919451,.041526847,.060103346,.10683477,.0036194415,225,.42893401,202,.48730963,179.5,.54441625,173,.56091368,237,.39847717,341,.13451776,237,.39847717,165,.5812183,225,.42893401,.13348421,223,.56598985,.062104892,200,.5076142,.031950925,179.5,.45558375,.031950925,.10474417,235,.59644669,.37909326,339,.8604061,.18972693,235,.59644669,.020830235,165,.41878173,173,.43908629,153809,23
393,Al-Barq,"India, Kashmir, Pakistan",750,70,165,27,128,17,473,34,1238,1,1,1,1,1,1,1,10,.05654281,.13327949,.10339257,.021809369,.013731825,.38206786,.02746365,.013731825,.0080775442,.23990306,51.583332,1,11.727125,2.3025851,.048299,.01008355,.045329671,.0064919451,.053691275,.0046233344,.062773719,.0087900721,218,.44670051,206.5,.47588831,299,.24111675,173,.56091368,248.5,.36928934,200.5,.49111676,223,.43401015,209.5,.46827412,218,.44670051,.10936695,216,.54822338,.064885706,204.5,.51903552,.2635951,297,.75380713,.2635951,.1354268,246.5,.62563449,.029161021,199.5,.50634515,.1114793,221,.56091368,.05058771,207.5,.52664977,173,.43908629,123887,24
126,Palestinian Revolution Forces General Command,"Israel, West Bank/Gaza",666,9,0,28,11,0,0,0,59,0,0,0,1,1,0,1,4,.15254237,0,.18644068,.47457626,0,0,0,0,0,.18644068,14.75,1,9.3435593,1.3862944,.0023018103,.0012964563,0,.0067323875,.0046140938,0,0,0,68,.82741117,112,.71573603,29.5,.92512691,175,.55583757,122,.6903553,41,.89593911,4,.98984772,28,.92893404,68,.82741117,.005212157,68,.17258883,.0083424486,112,.28426397,0,29.5,.074873097,0,.011638241,122,.30964467,0,41,.10406091,0,4,.010152284,0,28,.071065992,175,.44416243,11425,4
450,National Democratic Front of Bodoland (NDFB),"Bhutan, Burma (Myanmar), India",760,133,23,30,192,72,2043,92,3007,1,1,1,1,1,1,1,9,.04423013,.0076488196,.063851014,.0099767214,.02394413,.67941469,.030595278,0,.00099767209,.13934153,167.05556,1,12.700979,2.1972246,.11731429,.019158743,.0063186814,.0072132726,.080536909,.01958118,.2711347,.023784902,258,.34517765,241,.38832489,186,.52791876,176,.55329949,276,.29949239,280,.28934011,307,.22081219,259,.3426396,258,.34517765,.26564333,256,.64974618,.12328285,239,.60659897,.036743563,186,.47208121,.036743563,.20314021,274,.69543147,.1235055,278,.70558375,.48150575,305,.77411169,.13688439,257,.65228426,176,.44670051,328069,18
29,April 19 Movement,Colombia,100,59,14,31,354,19,1121,20,2785,1,1,1,1,1,1,1,9,.021184919,.00502693,.12710951,.011131059,.006822262,.40251347,.0071813287,0,.0032315978,.41579893,139.25,1,12.941237,2.1972246,.10865325,.0084989918,.0038461538,.007453715,.14848994,.0051672561,.14877239,.0051706308,251,.36294416,193,.51015228,157,.60152286,177.5,.54949236,313,.20558375,206.5,.47588831,264,.32994923,180.5,.54187816,251,.36294416,.24603148,249,.6319797,.054689381,192,.48730963,.022365646,157,.39847717,.022365646,.37453976,311,.78934008,.03259173,204.5,.51903552,.26420361,262,.66497463,.029757477,179.5,.45558375,177.5,.45050761,417165,20
457,Islamic Jihad Brigades,Iraq,645,25,9,31,12,157,126,3,439,1,1,1,1,1,1,1,8,.056947608,.020501139,.027334852,.070615031,.35763097,.28701594,.006833713,0,0,.17312072,219.5,1,10.800004,2.0794415,.01712703,.0036012677,.0024725276,.007453715,.0050335568,.042697851,.016721964,.00077559461,173.5,.5596447,160.5,.59263957,140,.64467007,177.5,.54949236,128,.67512691,326,.17258883,164.5,.58248729,94,.76142132,173.5,.5596447,.038781982,172.5,.43781725,.023173468,160.5,.4073604,.014377915,140,.35532996,.014377915,.012696263,128,.32487309,.26931059,324,.822335,.02969639,163.5,.41497463,.0044636214,94,.23857868,177.5,.45050761,49021,2
350,Catholic Reaction Force (CRF),"Northern Ireland, United Kingdom",200,350,79,32,25,17,301,33,1020,1,1,1,1,1,1,1,8,.34313726,.077450983,.024509804,.031372551,.016666668,.29509804,.032352943,0,0,.17941177,44.347828,1,11.605186,2.0794415,.039794009,.050417747,.021703297,.0076941573,.010486578,.0046233344,.039946914,.0085315406,211,.46446702,311,.21065989,244,.38071066,180,.54314721,164,.58375633,200.5,.49111676,206.5,.47588831,207,.4746193,211,.46446702,.090108477,209,.53045684,.32442853,309,.78426397,.12620614,242,.61421317,.12620614,.026450548,164,.41624364,.029161021,199.5,.50634515,.070941374,204.5,.51903552,.049099836,205,.52030456,180,.45685279,109665,23
72,United National Liberation Front (UNLF),"Bangladesh, Burma (Myanmar), India",771,143,31,32,9,16,202,29,582,1,1,1,1,1,1,1,8,.24570447,.053264603,.015463918,.054982819,.027491409,.34707904,.049828179,0,0,.20618556,36.375,1,11.367102,2.0794415,.022705993,.020599252,.0085164839,.0076941573,.0037751677,.0043513733,.026808228,.0074974145,191,.51522845,246.5,.37436548,197,.5,180,.54314721,110.5,.71954316,194,.5076142,197,.5,203,.48477158,191,.51522845,.051414836,189,.47969544,.13255224,244.5,.62055838,.049523931,196,.49746192,.049523931,.0095221968,110.5,.28045684,.027445666,193,.48984772,.047608498,195,.49492386,.043148343,201,.51015228,180,.45685279,86431,16
409,Sekihotai,Japan,740,5,6,32,10,0,52,22,282,1,1,0,1,1,1,1,8,.017730497,.021276595,.035460994,.11347517,0,.18439716,.078014188,0,.081560284,.46808511,141,1,10.135036,2.0794415,.011001873,.00072025351,.0016483517,.0076941573,.0041946308,0,.0069011282,.0056876941,143,.63705581,87,.7791878,116.5,.70431471,180,.54314721,115.5,.70685279,41,.89593911,115,.70812184,187,.52538073,143,.63705581,.024912342,143,.36294416,.0046346933,87,.22081219,.0095852772,116.5,.29568529,.0095852772,.010580219,115.5,.29314721,0,41,.10406091,.012255653,115,.29187816,.032733224,186,.47208121,180,.45685279,25211,2
97,Liberation Battalion,Lebanon,660,11,6,33,6,2,152,27,289,1,1,1,1,1,1,1,8,.038062282,.020761246,.020761246,.11418685,.0069204154,.52595156,.093425609,0,0,.17993079,289,1,10.621595,2.0794415,.011274969,.0015845578,.0016483517,.0079346001,.0025167784,.00054392166,.020172529,.0069803516,146,.62944162,120,.69543147,116.5,.70431471,182,.53807104,97.5,.75253808,114,.71065992,178,.54822338,198,.49746192,146,.62944162,.025530735,146,.37055838,.010196325,120,.30456853,.0095852772,116.5,.29568529,.0095852772,.0063481317,97.5,.24746193,.0034307083,114,.28934011,.035824217,176,.44670051,.040172592,196,.49746192,182,.46192893,41011,0
343,Lebanese National Resistance Front,Lebanon,660,201,12,34,63,58,157,91,684,1,1,1,1,1,1,1,8,.29385966,.01754386,.092105262,.049707603,.084795319,.22953217,.13304093,0,0,.099415205,68.400002,1,11.509068,2.0794415,.026685392,.028954191,.0032967033,.0081750425,.026426174,.015773728,.020836098,.023526371,196,.50253808,274,.30456853,151,.61675125,183,.53553301,211.5,.46319798,272.5,.30837563,179,.54568529,257,.34771574,196,.50253808,.060425684,194,.49238577,.18631467,272,.6903553,.019170554,151,.38324872,.019170554,.066655383,209.5,.53172588,.099490538,270.5,.68654823,.037002645,177,.44923857,.13539653,255,.64720809,183,.46446702,99615,10
